,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F3: 128C  Sample  3  C,normalized Abundance: F3: 129C  Sample  3  A,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 130C  Sample  1  AB,normalized Abundance: F1: 131  Sample  1  B,normalized Abundance: F2: 129C  Sample  2  A,average_normalized : F1: 1,P VALUE of : F1: 1,average_normalized : F,P VALUE of : F,average_normalized_of_CONTROL
83,9448.4,10370.0,6629.0,11641.2,12484.7,7933.3,8737.9,9571.3,6068.1,12203.2,13674.5,8512.8,34.0,35.0,31.0,34.0,35.0,31.0,34.0,35.0,31.0,34.0,35.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6629.0,7042.192709153796,6913.827724533148,8402.088730199948,8366.128808897236,7548.773237695358,7657.958227366548,0.4607420373947162,7957.451023296297,0.17641611059249235,6835.596354576898
84,45.9,273.8,0.0,72.9,312.0,0.0,55.2,217.6,0.0,72.0,272.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,High,High,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,High,High,Acetyl [N-Term],0.0,0.0,33.587135658531764,53.078576992988836,49.36092780914849,188.6482855143457,43.332856325760304,0.14083480956852715,119.00460666174709,0.33707726359248247,0.0
85,13033.2,10056.5,6858.2,15316.6,11941.3,8187.5,10614.1,8151.8,5674.4,14824.2,11498.3,7886.8,32.0,34.0,32.0,32.0,34.0,32.0,32.0,34.0,32.0,32.0,34.0,32.0,High,High,High,Not Found,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6858.2,7267.839714393343,9536.990336923229,10206.183406907297,10163.003694838599,7220.210807091205,9871.586871915264,0.030657983406926496,8691.607250964902,0.46541248843933053,7063.019857196671
86,3527.5,4421.5,3420.6,4735.7,6038.5,4804.5,2767.3,3611.5,2814.3,3655.7,4609.7,3517.1,26.0,27.0,22.0,26.0,27.0,22.0,26.0,27.0,22.0,26.0,27.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3420.6,4264.834920036985,2581.2335737575336,2660.94829914308,2506.2325526653353,3651.130359225566,2621.090936450307,0.20913582980419268,3078.6814559454506,0.40337581006238776,3842.7174600184926
87,7089.7,7279.1,5248.2,7486.2,7785.7,5618.2,5728.0,6005.2,4366.2,8768.7,9280.5,6695.0,39.0,39.0,37.0,39.0,39.0,37.0,39.0,39.0,37.0,39.0,39.0,37.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5248.2,4987.136132324235,5187.858729374567,5507.863931446377,6011.543995556673,4707.560758105901,5347.861330410472,0.38489415156128504,5359.552376831287,0.7743266368964501,5117.668066162118
88,148.6,41.4,82.8,136.0,34.2,78.8,85.0,35.5,42.7,144.2,40.2,76.7,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,82.8,69.9487962741002,108.73743701215294,81.73331602181251,98.85896930665572,20.678754373687894,95.23537651698273,0.3746704458496941,59.76886184017181,0.7444560831777196,76.3743981370501
89,16532.5,23018.1,11617.5,18169.8,25831.2,12918.3,12563.1,17823.8,8850.3,18829.2,26746.5,13315.1,28.0,31.0,33.0,28.0,31.0,33.0,28.0,31.0,33.0,28.0,31.0,33.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,11617.5,11467.252981062291,12097.5886770082,12080.28026486627,12908.705304222485,15618.626899930021,12088.934470937234,0.08346559540550576,14263.666102076253,0.29330641971340543,11542.376490531145
90,8347.6,7470.3,5386.3,9409.0,8495.0,6093.6,6243.5,5693.4,4073.3,8465.2,7673.5,5445.8,31.0,31.0,32.0,31.0,31.0,32.0,31.0,31.0,32.0,31.0,31.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5386.3,5409.13686517585,6108.321865428317,6003.552453908076,5803.473973472276,5136.433286680663,6055.937159668197,0.04164919401562949,5469.953630076469,0.8642289521051046,5397.718432587925
91,73.0,8.2,4.6,91.2,7.1,4.0,60.6,1.5,4.5,81.8,7.1,7.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4.6,3.5507003184822437,53.41744886868886,58.271046481433395,56.07949853872704,4.292957779332866,55.844247675061126,0.02346323028074658,30.18622815902995,0.4972920568794877,4.075350159241122
92,3725.4,3208.6,3309.4,4272.6,3719.2,3766.1,3162.0,2705.4,2788.2,4367.0,3749.2,3842.6,30.0,31.0,34.0,30.0,31.0,34.0,30.0,31.0,34.0,30.0,31.0,34.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3309.4,3343.0731173589943,2726.0460824029246,3040.4793560114254,2993.877385313215,2248.7843060415207,2883.262719207175,0.21372698569028634,2621.330845677368,0.3090104708101336,3326.236558679497
93,14140.8,13668.0,9933.2,16387.1,15955.4,11519.9,11818.5,11614.0,8520.6,17314.1,16772.9,12254.6,31.0,33.0,30.0,31.0,33.0,30.0,31.0,33.0,30.0,31.0,33.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,9933.2,10225.9281497209,10347.472067977471,11364.29641651519,11870.000558060805,9647.304021460228,10855.884242246331,0.35543656200066287,10758.652289760517,0.6504819661722439,10079.56407486045
94,9562.9,10651.6,5611.8,11004.9,12234.8,6696.6,8320.8,9250.7,4971.0,11324.0,12716.3,6694.2,33.0,33.0,31.0,33.0,33.0,31.0,33.0,33.0,31.0,33.0,33.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,5611.8,5944.404938187048,6997.612627210749,8001.018540638795,7763.377034872188,7397.673216701655,7499.315583924772,0.15295309714005673,7580.525125786922,0.018738822060221313,5778.102469093525
95,24681.0,24282.9,15038.8,23135.5,23073.3,14590.9,17380.8,17026.0,10602.1,28434.2,28221.4,16937.9,27.0,29.0,26.0,27.0,29.0,26.0,27.0,29.0,26.0,27.0,29.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],15038.8,12951.978319235643,18060.21993874123,16712.828460140223,19493.590187651254,13951.08489153254,17386.524199440726,0.13223602231540013,16722.3375395919,0.4975858944116257,13995.389159617822
96,9485.4,7921.4,6994.9,10962.7,9342.0,8355.6,8402.7,7019.2,6270.7,12236.9,10270.6,9198.5,27.0,28.0,29.0,27.0,28.0,29.0,27.0,28.0,29.0,27.0,28.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6994.9,7417.0578952775595,6940.9023219049495,8079.770994546871,8389.232465385683,5648.565010496851,7510.3366582259105,0.6892493483850427,7018.8987379412665,0.9138491144016041,7205.97894763878
97,8629.4,10573.2,2667.1,9387.8,11500.8,3041.8,6229.2,7545.7,1993.8,9261.1,11385.6,2868.1,38.0,39.0,24.0,38.0,39.0,24.0,37.0,39.0,24.0,38.0,39.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2667.1,2700.1300571898223,6314.527852978954,5989.802025447935,6349.117896295905,6953.866032190343,6152.164939213444,0.028213215961722438,6651.491964243123,0.04780800173178204,2683.615028594911
98,22992.2,20832.4,14667.6,25243.9,23214.3,16275.9,16670.5,15328.3,10712.6,23535.3,21371.3,15001.8,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],14667.6,14447.710828396286,16824.447505187232,16029.826408725006,16135.058948147953,14036.339405178445,16427.13695695612,0.11324409872583928,15085.699176663198,0.7031582113307648,14557.655414198143
99,40.8,476.2,113.1,55.5,497.5,115.0,38.7,345.8,87.8,56.5,526.0,149.9,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,113.1,102.0826341563645,29.855231696472675,37.212698000519346,38.734616961345694,300.8093655236762,33.53396484849601,0.012585475867323876,169.77199124251095,0.7179345582892938,107.59131707818224
100,20123.1,23462.1,13374.5,23853.2,27599.8,15863.4,17326.0,20252.5,11476.8,25719.8,30314.2,16809.4,34.0,33.0,31.0,34.0,33.0,31.0,34.0,33.0,31.0,34.0,32.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,13374.5,14081.544858052806,14724.995415472777,16660.13451051675,17632.683209246352,16687.996636342432,15692.564962994762,0.26525798002684403,17160.339922794392,0.03364954948285878,13728.022429026403
101,4323.9,4832.6,2974.4,4903.5,5483.5,3268.1,3916.2,4371.6,2659.7,5162.8,5974.2,3536.9,38.0,35.0,37.0,38.0,35.0,37.0,38.0,35.0,37.0,38.0,35.0,37.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2974.4,2901.010927707955,3163.9959885386816,3765.694261230849,3539.4527512926647,3315.5540821087006,3464.845124884765,0.32678113188953767,3427.5034167006825,0.11621554752404997,2937.7054638539776
102,10938.8,10132.5,5560.8,13000.4,12007.7,6581.0,9157.2,8588.8,4669.6,13496.3,12543.6,6797.6,27.0,27.0,25.0,27.0,27.0,25.0,27.0,27.0,25.0,27.0,27.0,25.0,High,High,High,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,5560.8,5841.789698982911,8004.421776504297,8805.274370293431,9252.637360980705,7260.35903195708,8404.848073398864,0.06719646950089447,8256.498196468892,0.2310247154125268,5701.294849491456
103,1560.7,2812.8,1376.2,1364.4,2577.3,1292.5,975.8,1880.1,860.7,1489.7,2844.0,1318.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,1376.2,1147.320040409575,1142.0357869775714,938.2984679304076,1021.2913077401183,1558.3436738978307,1040.1671274539895,0.28656691501426457,1289.8174908189744,0.9356815477219605,1261.7600202047875
104,13114.2,12823.3,7270.7,15598.9,14812.5,8621.7,10799.4,10449.0,6095.9,15479.7,14859.0,8549.8,30.0,29.0,27.0,30.0,29.0,27.0,30.0,29.0,27.0,30.0,29.0,27.0,High,High,High,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,7270.7,7653.268233964591,9596.261752791226,10384.362035834847,10612.393808434388,8956.258747375787,9990.311894313036,0.05703899845014805,9784.326277905087,0.20355297956577625,7461.984116982296
105,18193.3,11885.4,8038.9,21568.6,14111.0,9602.1,15284.6,9844.5,6850.5,22629.6,14197.2,9833.8,20.0,17.0,19.0,20.0,17.0,19.0,20.0,17.0,19.0,20.0,17.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,8038.9,8523.544882024587,13312.872226064617,14697.188730199949,15514.139610415372,8532.102425938885,14005.030478132283,0.0525323580375959,12023.121018177128,0.4773524726080889,8281.222441012294
106,5907.1,5747.3,3283.1,6753.6,6470.1,3801.6,5052.7,4910.5,2858.4,7426.5,7309.8,4238.3,32.0,31.0,32.0,32.0,31.0,32.0,32.0,31.0,32.0,32.0,31.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,3283.1,3374.5855826855245,4322.496057701808,4858.516774863671,5091.374032981129,3912.093820853744,4590.50641628274,0.12486827788480512,4501.733926917436,0.2950139762985239,3328.842791342762
107,890.3,818.3,827.2,772.6,704.2,812.9,579.3,479.9,610.9,862.0,809.9,882.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,High,High,High,Not Found,High,Not Found,Not Found,Not Found,High,Not Found,High,Not Found,Not Found,High,High,Not Found,High,Not Found,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,827.2,721.591072223554,651.47335243553,557.0365878992469,590.9599968261945,425.78885467693027,604.2549701673885,0.13982825144160252,508.3744257515624,0.13421777211930014,774.395536111777
108,7561.7,8213.2,7774.2,8140.8,8654.4,8273.5,6108.2,6655.5,6419.9,8482.2,9334.7,8873.1,20.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,7774.2,7344.179771240711,5533.242782333761,5873.452246169826,5815.128636982769,5232.813212036389,5703.347514251794,0.02410743746719378,5523.970924509579,0.03625774925601072,7559.189885620355
109,3510.5,4892.7,4792.3,3837.0,5249.2,5232.6,3084.8,4591.1,4524.1,4926.1,7128.7,6828.9,24.0,30.0,31.0,24.0,30.0,31.0,24.0,30.0,31.0,24.0,30.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4792.3,4644.848621622547,2568.7938938840034,2966.2462736951443,3377.178701120089,3173.886475390716,2767.5200837895736,0.04065376675914513,3275.5325882554025,0.010328625859552354,4718.574310811274
110,8894.0,10414.8,7444.4,10004.7,11740.5,8493.9,6838.0,8008.9,5826.3,9249.7,10764.1,7703.5,35.0,33.0,35.0,35.0,33.0,35.0,35.0,33.0,35.0,35.0,33.0,35.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],7444.4,7539.823358789082,6508.147811481079,6575.20488184887,6341.302416059457,7098.7987053883835,6541.6763466649745,0.005862517739475227,6720.05056072392,0.28630812743426304,7492.11167939454
111,3741.5,3990.8,3770.1,3893.6,4151.2,3888.7,2645.8,2751.7,2622.1,3805.0,4002.9,3681.9,29.0,26.0,32.0,29.0,26.0,32.0,29.0,26.0,32.0,29.0,26.0,32.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],3770.1,3451.902082120475,2737.8271909890327,2544.117735653077,2608.587921025139,2509.989624445999,2640.972463321055,0.051416775073833534,2559.288772735569,0.07362319857032645,3611.001041060237
112,3081.1,3017.5,2850.7,3357.0,3310.8,3061.9,2297.7,2259.6,2006.3,3013.4,3078.0,2774.5,27.0,27.0,28.0,27.0,27.0,28.0,27.0,27.0,28.0,27.0,27.0,28.0,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],2850.7,2717.9723262901957,2254.5822151961265,2209.39576733316,2065.891942501223,2001.8485374387685,2231.988991264643,0.05309889921580371,2033.870239969996,0.0256914921856732,2784.336163145098
113,3908.9,3318.9,2579.5,4325.2,3652.8,2854.5,2841.5,2417.6,1847.8,3869.1,3348.4,2535.4,29.0,30.0,28.0,29.0,30.0,28.0,29.0,30.0,28.0,29.0,30.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,2579.5,2533.868514776891,2860.32145044956,2732.296676188003,2652.532858144117,2208.6360811756476,2796.309063318781,0.13523700292224689,2430.5844696598824,0.6709351243136918,2556.6842573884455
114,14613.5,14478.9,10059.0,14970.6,14913.9,10386.4,10537.4,10292.2,7327.0,15249.5,14900.9,10598.2,30.0,33.0,26.0,30.0,33.0,26.0,30.0,33.0,26.0,30.0,33.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,10059.0,9219.748446970994,10693.368343049106,10132.431108802908,10454.575953133472,9017.56944016795,10412.899725926007,0.28223807360719494,9736.07269665071,0.9202979911048381,9639.374223485498
115,13743.4,12203.8,6189.1,16296.7,14388.6,7302.4,12323.0,11149.9,5459.5,17800.8,15903.4,7947.4,29.0,26.0,26.0,29.0,26.0,26.0,29.0,26.0,26.0,29.0,26.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6189.1,6482.158501421183,10056.676257286828,11849.407686315242,12203.666718681812,8699.951028691392,10953.041971801034,0.1144744431794793,10451.808873686601,0.25420413715945156,6335.629250710592
116,8525.8,11495.3,6630.2,9460.3,12680.6,7451.4,5740.2,7768.9,4569.5,8070.4,10903.6,6243.4,30.0,31.0,31.0,30.0,31.0,31.0,30.0,31.0,31.0,30.0,31.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,6630.2,6614.4220882846475,6238.718980337911,5519.595066216567,5532.8115526521115,7667.2225938885,5879.157023277239,0.28675230257765155,6600.017073270306,0.9867030010461593,6622.311044142323
117,21075.6,25196.6,16283.6,17313.3,19945.6,13333.9,11523.3,13217.8,8884.7,18489.6,22014.1,14295.2,27.0,25.0,23.0,27.0,25.0,23.0,27.0,25.0,23.0,27.0,25.0,23.0,High,High,High,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,High,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,16283.6,11836.170744152596,15421.98336132793,11080.441417813554,12675.886261389333,12059.946293445299,13251.212389570741,0.8190440670278794,12367.916277417316,0.585026677387108,14059.885372076298
118,6247.4,6239.7,5761.7,7132.4,6986.2,6441.9,4741.4,4640.3,4221.1,6229.0,5986.9,5354.4,31.0,29.0,29.0,31.0,29.0,29.0,31.0,29.0,29.0,31.0,29.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5761.7,5718.314095407691,4571.509178934887,4559.180524539081,4270.405823933139,4224.14952647539,4565.344851736983,0.006740257324781191,4247.277675204265,0.00046286579293238167,5740.007047703845
119,105.8,24.5,68.2,128.7,34.6,72.4,89.9,20.9,54.4,135.7,23.5,77.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,68.2,64.26767576452862,77.41871356585317,86.44500129836406,93.03163755140903,20.92061114998834,81.93185743210861,0.13727992206557466,56.97612435069868,0.8400313400954316,66.23383788226431
120,5844.2,7669.2,5754.2,6807.3,8789.2,6612.9,4432.2,5785.0,4248.9,5698.1,7577.4,5757.0,28.0,29.0,31.0,28.0,29.0,31.0,28.0,29.0,31.0,28.0,29.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5754.2,5870.106534022807,4276.4692421697455,4261.86356790444,3906.437538184848,5314.318945649638,4269.166405037093,0.021850451698205178,4610.378241917243,0.33579798947866424,5812.153267011403
121,18292.2,19723.7,12942.3,20618.4,22412.9,14477.1,13501.1,14669.3,9523.4,18885.8,20397.6,13229.7,20.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,18.0,20.0,20.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12942.3,12850.960895174823,13385.241893093567,12982.231446377564,12947.508478028009,13551.77935386051,13183.736669735565,0.3811510649032708,13249.64391594426,0.44765739566593676,12896.630447587411
122,6849.4,6190.7,4418.4,7650.9,6930.8,5119.3,5146.2,4665.9,3345.6,6790.1,6118.9,4383.1,28.0,26.0,27.0,28.0,26.0,27.0,28.0,26.0,27.0,28.0,26.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],4418.4,4544.2750351015375,5012.020195632842,4948.423422487665,4655.078276623601,4190.65236295778,4980.221809060254,0.04070591752849016,4422.86531979069,0.8441718044895066,4481.337517550768
123,12378.3,11079.7,8738.6,14767.4,13158.0,10388.2,11428.6,10345.4,8258.4,16769.2,14763.9,11626.9,20.0,20.0,21.0,20.0,20.0,21.0,20.0,20.0,21.0,20.0,20.0,21.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,8738.6,9221.346262114312,9057.769963442346,10989.380888081017,11496.434314127402,7955.878656403079,10023.575425761683,0.4692477141738618,9726.156485265241,0.7461602720047473,8979.973131057155
124,3493.3,3554.9,2690.9,3855.6,3925.5,2970.7,2564.2,2631.9,2001.8,3530.0,3576.7,2807.1,31.0,25.0,29.0,31.0,25.0,29.0,31.0,25.0,29.0,31.0,25.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],2690.9,2637.0163590288003,2556.2078648354905,2465.653752272137,2420.056599531864,2373.5219384184743,2510.9308085538137,0.1273598265768085,2396.789268975169,0.018326658352828176,2663.9581795144004
125,16622.7,17548.4,9188.8,20436.3,20974.6,11130.0,16261.8,17009.1,8937.0,21611.6,22514.3,11769.5,28.0,25.0,26.0,28.0,25.0,26.0,28.0,25.0,26.0,28.0,25.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,9188.8,9879.823636176843,12163.592154925402,15636.833393923655,14816.230936669355,12682.122850478188,13900.212774424528,0.23033933656458852,13749.176893573771,0.13125737084775893,9534.311818088421
126,6247.5,6288.8,4721.3,6612.1,6570.3,5015.0,4616.8,4591.5,3435.9,6574.4,6559.6,4911.1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4721.3,4451.690524297113,4571.582353522379,4439.369098935342,4507.201163728692,3972.678943317005,4505.47572622886,0.6604039712986401,4239.940053522849,0.400464142547297,4586.495262148557
