,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F3: 128C  Sample  3  C,normalized Abundances Count: F1: 130C  Sample  1  AB,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 131  Sample  1  B,normalized Abundance: F2: 128C  Sample  2  C,normalized Abundance: F2: 130C  Sample  2  AB,average_normalized : F1: 1,P VALUE of : F1: 1,average_normalized : F2: 1,P VALUE of : F2: 1,average_normalized_of_CONTROL
128,6006.4,5293.1,3420.0,6766.5,6066.5,3872.2,4655.1,4196.6,2651.4,6422.2,5594.9,3626.0,31.0,30.0,26.0,31.0,30.0,26.0,31.0,30.0,26.0,31.0,30.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,19.13120635777941,31.0,24.5861645517806,24.629233393723798,20.01511239764252,20.41695745537512,24.607698972752196,0.950974971384797,20.21603492650882,0.5637529045245125,25.065603178889702
129,6194.2,5440.4,3911.8,6955.6,6246.4,4307.8,5273.7,4794.2,3306.6,7310.4,6457.2,4518.6,21.0,22.0,20.0,21.0,22.0,20.0,21.0,22.0,20.0,21.0,22.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,21.882296207708038,21.0,25.3548915268113,28.03549372512199,20.572106608251186,23.32435243591464,26.695192625966648,0.13170101483997554,21.94822952208291,0.7771440251147558,21.44114810385402
130,2674.4,3673.7,2838.0,2883.0,3905.6,3111.0,2148.8,2880.8,2346.2,3142.2,4205.6,3354.8,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,15.875544924964315,25.0,10.94719607040524,12.05038416271043,13.891579304229905,14.01543416991008,11.498790116557835,0.29679881214497533,13.953506737069993,0.39029437298948105,20.437772462482158
131,5067.6,5958.1,4020.9,5544.5,6581.3,4360.6,3635.0,4234.4,2848.4,4824.5,5601.0,3738.4,25.0,28.0,25.0,25.0,28.0,25.0,25.0,28.0,25.0,25.0,28.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,22.492592878361176,25.0,20.743348342202214,18.502029913117074,22.529716267668075,20.600858945108037,19.622689127659644,0.1352833965296472,21.565287606388054,0.30931710056297157,23.74629643918059
132,20303.1,18237.3,13379.8,22813.2,20679.2,14908.5,15112.6,13747.2,9909.3,20616.9,18496.6,13178.0,30.0,28.0,27.0,30.0,28.0,27.0,30.0,28.0,27.0,30.0,28.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,74.84553065082366,30.0,83.10724519033975,79.0661209484389,68.96178219370991,66.88176083747148,81.08668306938932,0.4213157225457277,67.92177151559069,0.6148866006722866,52.42276532541183
133,4030.7,4140.7,3196.7,4521.4,4558.3,3683.4,3264.8,3261.6,2710.1,4613.7,4635.2,3657.0,26.0,24.0,27.0,26.0,24.0,27.0,26.0,24.0,27.0,26.0,24.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,17.88208402453609,26.0,16.498976668031112,17.693608749123896,15.657474052052365,15.868071399812104,17.096292708577504,0.4409961271809463,15.762772725932233,0.36990540135367467,21.941042012268046
134,130.3,191.7,149.6,166.6,247.3,187.9,99.9,169.6,134.9,141.2,230.6,174.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High,High,High,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,0.8368504301531576,1.0,0.5333606221858372,0.5415041193350877,0.7248865592239085,0.8251241444101463,0.5374323707604625,0.13352249026256935,0.7750053518170275,0.29634850484884506,0.9184252150765788
135,7951.5,8697.7,6963.5,9549.6,10573.9,8464.8,6515.6,7202.5,5803.6,9443.6,10423.3,8411.8,30.0,33.0,32.0,30.0,33.0,32.0,30.0,33.0,32.0,30.0,33.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],38.95326183403418,30.0,32.54809660253787,36.21634774329203,32.88912794033276,35.0410179841632,34.38222217291495,0.9869469558594697,33.96507296224798,0.9280959061613479,34.47663091701709
136,3644.6,3970.0,2864.4,4177.7,4656.6,3406.9,2779.6,3098.3,2196.9,3629.2,3915.2,2820.8,24.0,26.0,27.0,24.0,26.0,27.0,24.0,26.0,27.0,24.0,26.0,27.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],16.023224412638402,24.0,14.9185427752763,13.918036472315158,15.011996036092421,15.07359750369078,14.41828962379573,0.3915543149767186,15.0427967698916,0.4305845208045406,20.0116122063192
137,15086.4,15522.3,11152.6,15993.8,16682.4,11753.4,10467.1,10919.8,7543.2,14497.5,15164.8,10531.5,21.0,22.0,22.0,21.0,22.0,22.0,21.0,22.0,22.0,21.0,22.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,62.3867520543189,21.0,61.753581661891126,55.59813009957815,58.69539195744015,53.126124010199966,58.67585588073464,0.5612092407626958,55.91075798382006,0.6161769186019905,41.693376027159445
138,8150.9,8151.3,4851.8,8202.0,8365.2,4920.0,5265.4,5400.9,3328.9,7811.0,7855.0,4808.9,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,27.140580996103548,25.0,33.3643061809251,29.955302238855314,30.82299327178845,26.276019997315792,31.659804209890204,0.13123381383988109,28.549506634552124,0.4617340722007093,26.070290498051776
139,4784.8,4918.1,2903.1,5072.0,5336.3,3098.0,3273.2,3581.4,2069.6,4876.1,5218.6,3118.1,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,16.239709116160643,11.0,19.585755218993043,18.69991668760497,18.59710269650029,17.423936384377935,19.142835953299006,0.2747458735361817,18.010519540439113,0.3324647282200348,13.619854558080322
140,16992.9,21516.5,13539.0,19779.0,25034.8,15798.0,12831.4,16177.0,10196.7,17205.1,21989.8,13708.2,20.0,20.0,22.0,20.0,20.0,22.0,20.0,20.0,22.0,20.0,20.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],75.7360827128583,20.0,69.55751125665167,65.98181673917931,81.36161529233819,78.7030264394041,67.76966399791549,0.6050273020730237,80.03232086587114,0.454204467276097,47.86804135642915
141,4298.3,5252.0,3726.8,4937.8,6138.2,4256.7,3256.2,4032.9,2789.6,4317.4,5341.9,3689.3,26.0,28.0,29.0,26.0,28.0,29.0,26.0,28.0,29.0,26.0,28.0,29.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],20.8474210099919,26.0,17.594351207531727,16.557293801822293,19.859698534397328,19.62053751174339,17.07582250467701,0.23462588676670496,19.74011802307036,0.3881353385005644,23.423710504995952
142,9098.7,9031.7,4213.8,10047.3,10145.8,4621.8,6487.6,6609.7,2971.2,9011.9,9231.6,4249.7,17.0,19.0,15.0,17.0,19.0,15.0,17.0,19.0,15.0,17.0,19.0,15.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],23.571660043979787,17.0,37.24396234138355,34.56077176371018,34.15210191415011,32.15697557374849,35.902367052546865,0.09539504236971931,33.1545387439493,0.1351803596059056,20.285830021989895
143,7220.2,8228.8,6115.6,7752.3,8769.0,6517.9,5391.4,6037.1,4484.0,7385.4,8286.3,6146.5,19.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,34.21017707650168,19.0,29.55464592713877,28.32311985083114,31.11604861002451,29.371208562609045,28.938882888984956,0.810520583113262,30.243628586316778,0.7159027801894342,26.60508853825084
144,5795.2,6557.1,5166.4,6877.6,8030.6,6312.7,4853.2,5614.1,4293.9,6692.7,7911.3,6031.8,28.0,31.0,30.0,28.0,31.0,30.0,28.0,31.0,30.0,28.0,31.0,30.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,28.900428224219745,28.0,23.72165370446173,25.666604953781455,24.794750430292602,27.313263320359685,24.694129329121594,0.11708049370397774,26.054006875326145,0.2840757672817953,28.450214112109872
145,15859.7,15042.2,11204.9,18439.6,17853.4,13445.0,14132.6,13700.2,10370.0,20061.2,19601.3,14831.8,25.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],62.67931406967324,25.0,64.91895210806386,76.93500310768458,56.879961404057795,66.65310025499933,70.92697760787422,0.3722236685149929,61.76653082952856,0.5110559455657079,43.83965703483662
146,3893.1,4559.8,4427.1,4296.4,4949.2,4977.7,2815.8,3222.9,3255.9,3941.1,4501.7,4403.6,25.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,24.764843177346556,25.0,15.935734752353666,15.114177653764266,17.242241694048925,15.67979130318078,15.524956203058967,0.018288568209749792,16.461016498614853,0.053988044000890245,24.882421588673278
147,3578.4,4668.1,3441.7,4274.0,5775.8,4230.1,2820.4,3836.8,2827.3,3627.3,4851.2,3511.2,24.0,21.0,22.0,24.0,21.0,22.0,24.0,21.0,22.0,24.0,21.0,22.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,19.252594421511514,24.0,14.647564469914043,13.910749943797194,17.651762895738802,18.666487719769158,14.279157206855619,0.1918673597102812,18.159125307753982,0.3743017810363324,21.62629721075576
148,5549.6,5231.5,3584.0,6659.4,6227.3,4369.8,5014.4,4823.8,3199.9,6802.6,6573.5,4453.6,26.0,23.0,18.0,26.0,23.0,18.0,26.0,23.0,18.0,26.0,23.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,20.048609235754796,26.0,22.7163323782235,26.088073103320596,19.78218067073489,23.468359951684338,24.402202740772047,0.7347964329501319,21.62527031120961,0.7346199303604268,23.024304617877398
149,7259.1,7440.4,3669.3,8316.0,8433.8,4229.5,5624.7,5611.3,2829.9,7561.7,7536.3,3743.4,28.0,31.0,28.0,28.0,31.0,28.0,28.0,31.0,28.0,28.0,31.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,20.52577061070175,28.0,29.713876381498164,28.99923299699811,28.134825014343086,27.299640987786873,29.356554689248135,0.4013722274938257,27.71723300106498,0.5239680152917173,24.262885305350874
150,5333.4,5553.7,4997.0,6064.8,6349.8,5840.2,4508.3,4757.6,4335.7,6441.0,6941.6,6173.9,19.0,24.0,23.0,19.0,24.0,23.0,19.0,24.0,23.0,19.0,24.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,27.952818178311023,19.0,21.83135489152681,24.70133167590156,21.000534605956293,23.146289088712926,23.266343283714185,0.970597662223095,22.07341184733461,0.8075427577067869,23.47640908915551
151,3124.7,3454.2,3731.5,3431.4,3736.9,4199.1,2615.0,2942.2,3217.1,3642.6,4096.4,4428.6,26.0,29.0,24.0,26.0,29.0,24.0,26.0,29.0,24.0,26.0,29.0,24.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],20.87371243393388,26.0,12.790421612771183,13.96942567344186,13.06157095916132,14.314152462756676,13.379923643106522,0.14402629606512787,13.687861710958998,0.14711763538320027,23.436856216966937
152,37.1,201.5,253.6,32.9,208.8,267.0,28.9,144.1,188.2,39.3,180.9,237.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,High,High,High,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,1.4186181088692567,2.0,0.15186246418338112,0.1507160898715931,0.761943879413759,0.7010636156220641,0.15128927702748712,0.11742738948045116,0.7315037475179116,0.18062940945561903,1.7093090544346283
153,4977.1,4365.8,3819.0,5540.5,4973.7,4446.6,3792.4,3401.9,3042.9,5072.8,4586.3,4041.9,28.0,25.0,28.0,28.0,25.0,28.0,28.0,24.0,28.0,28.0,25.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],21.36318043285367,28.0,20.372902169463778,19.454264139964824,16.50865800865801,16.550647564085356,19.913583154714303,0.3835999422697875,16.529652786371685,0.24609694187752007,24.681590216426834
154,6037.8,7213.4,4976.3,6845.7,8189.9,5542.1,5097.7,5960.8,4031.1,7186.3,8439.0,5805.9,33.0,34.0,32.0,33.0,34.0,32.0,33.0,34.0,32.0,33.0,34.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,27.83702403456657,33.0,24.714695047073274,27.55956836244859,27.276456475251656,29.0,26.137131704760932,0.3154359340032623,28.138228237625828,0.5345073162856402,30.418512017283284
155,4876.2,4127.0,3886.1,5494.7,4742.9,4406.6,3538.6,3106.7,2814.2,5141.2,4560.2,4076.5,21.0,20.0,23.0,21.0,20.0,23.0,21.0,20.0,23.0,21.0,20.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,21.738532464025308,21.0,19.959885386819487,19.716579166611567,15.605669430970636,15.114464501409206,19.838232276715527,0.12343909682087559,15.36006696618992,0.00910041426572198,21.369266232012656
156,2289.3,2342.9,2307.3,2626.6,2677.2,2685.5,1820.8,1830.7,1822.5,2401.2,2469.4,2464.7,21.0,21.0,18.0,21.0,21.0,18.0,21.0,21.0,18.0,21.0,21.0,18.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12.906851587515915,21.0,9.370855505525995,9.208638040704056,8.859346476816357,8.906572943229097,9.289746773115025,0.30917668243567975,8.882959710022728,0.29587369347740833,16.953425793757958
157,5253.5,6802.7,4192.2,6086.0,7798.4,4800.5,4131.8,5239.0,3197.1,5264.3,6763.6,4146.9,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,25.0,29.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,23.45083137224644,25.0,21.504297994269344,20.188669514275514,25.723452250560683,25.488357267480872,20.846483754272427,0.08262386605291756,25.605904759020778,0.3203094892663736,24.22541568612322
158,2326.4,2673.5,1789.0,2574.1,2935.2,2025.3,1932.5,2218.1,1491.4,2839.3,3168.2,2151.4,28.0,23.0,32.0,28.0,23.0,32.0,28.0,23.0,31.0,28.0,23.0,32.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,10.007522857914433,28.0,9.522717969709376,10.888758116346422,10.109463829343348,10.791319957052744,10.2057380430279,0.5065233968953761,10.450391893198045,0.5159266086748127,19.003761428957215
159,5110.4,6480.4,4508.0,6136.3,7936.9,5625.2,4531.4,5743.0,4172.7,6250.7,7935.7,5785.3,22.0,27.0,20.0,22.0,27.0,20.0,22.0,27.0,20.0,22.0,27.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,25.217391304347828,22.0,20.9185427752763,23.971528319602218,24.504720179418975,27.940377130586498,22.44503554743926,0.6522652303419074,26.222548655002736,0.38278356822009585,23.608695652173914
160,3243.5,4014.3,2590.9,3562.9,4586.5,3030.1,2500.2,3086.4,2067.8,3440.5,4200.2,2778.9,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,14.493287296014815,23.0,13.27670896438805,13.194369140030945,15.179510248787357,15.01570259025634,13.235539052209496,0.41843126148804466,15.09760641952185,0.5485622100879401,18.746643648007407
161,897.7,1030.8,746.0,739.4,850.9,579.9,483.8,556.5,385.0,793.4,931.6,682.4,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,High,High,High,Not Found,High,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,4.173064310790479,2.0,3.6745804338927552,3.0427009085018315,3.8978250664997653,2.7074385988457923,3.3586406711972936,0.8452245556861046,3.3026318326727786,0.8815517887996783,3.0865321553952394
162,3274.7,3089.9,1791.5,3762.9,3524.2,2192.9,2787.9,2641.1,1631.7,3829.8,3619.1,2205.1,22.0,21.0,19.0,22.0,21.0,19.0,22.0,21.0,19.0,22.0,21.0,19.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,10.02150765788357,22.0,13.404420794105608,14.687340483211893,11.684021801491681,12.849265199302106,14.045880638658751,0.798316460234724,12.266643500396894,0.6441005694315104,16.010753828941784
163,2513.1,2707.8,2608.5,2945.8,3116.3,3062.2,2203.1,2419.4,2293.2,2893.6,3205.2,3102.9,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,25.0,22.0,21.0,25.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,14.59174028779754,22.0,10.286942284076956,11.096999431359844,10.239164450007824,11.770668366662193,10.691970857718399,0.2855004310437336,11.004916408335008,0.28924483224971764,18.29587014389877
164,6761.1,8422.4,4305.0,7504.4,9677.4,4964.8,4776.3,6145.7,3165.7,6646.9,8488.6,4384.6,32.0,33.0,31.0,32.0,33.0,31.0,32.0,33.0,31.0,32.0,33.0,31.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],24.081825546853903,32.0,27.67539909946787,25.490961266348403,31.84811975173421,29.89956046168299,26.583180182908137,0.7766220482051188,30.8738401067086,0.6029769021562046,28.040912773426953
165,9631.0,9786.7,7663.2,11437.6,11738.8,9291.7,8024.3,8110.8,6376.6,10465.6,10554.7,8254.2,24.0,28.0,28.0,24.0,28.0,28.0,24.0,28.0,28.0,24.0,28.0,28.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],42.867327649396245,24.0,39.422840769545644,40.13573308295535,37.0070281124498,39.460005368406925,39.77928692625049,0.6229840160888197,38.233516740428364,0.7003045140533279,33.43366382469812
166,10444.2,10816.1,7059.3,11711.2,11997.3,7825.2,7888.0,8232.1,5397.8,11875.8,12632.7,8385.2,29.0,27.0,23.0,29.0,27.0,23.0,29.0,27.0,23.0,29.0,27.0,23.0,High,High,High,High,High,High,Not Found,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],39.48915936885151,29.0,42.75153499795334,45.5438712492892,40.899559276065304,40.05014427593611,44.14770312362127,0.2949866586132087,40.474851776000705,0.44451348352417247,34.24457968442576
167,5821.1,5920.4,3509.9,6374.2,6502.6,3832.6,4390.7,4528.8,2692.3,6028.4,6190.9,3649.3,23.0,25.0,26.0,23.0,25.0,26.0,23.0,25.0,26.0,22.0,25.0,26.0,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,Not Found,High,High,High,High,High,High,0.0,19.634099764669575,23.0,23.82767089643881,23.119004483000303,22.387159025713242,22.03314991276339,23.473337689719557,0.4155537007717349,22.210154469238315,0.6893154337662379,21.317049882334786
168,3004.6,3863.6,3327.0,3303.5,4456.1,3757.8,2432.5,3242.3,2863.2,3561.6,4652.5,4053.8,14.0,16.0,13.0,14.0,16.0,13.0,14.0,16.0,13.0,14.0,16.0,13.0,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,18.610971798927512,14.0,12.298812934916088,13.658789457675981,14.609659416888332,15.774174607435244,12.978801196296034,0.3726618052228948,15.191917012161788,0.7139865323735388,16.305485899463754
169,4223.8,4098.6,2166.3,4727.2,4657.3,2428.4,3126.7,3028.1,1641.4,4330.0,4172.7,2218.8,21.0,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,21.0,21.0,17.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12.11810886925659,21.0,17.289398280802295,16.60561499094143,15.498278829604132,14.732066165615352,16.94750663587186,0.9444923908277281,15.115172497609741,0.7999594886844553,16.559054434628294
170,11673.1,11682.4,7014.7,13282.0,13535.3,7882.5,10348.0,10580.6,6161.2,14956.5,15078.5,8757.1,24.0,27.0,20.0,24.0,27.0,20.0,24.0,27.0,20.0,24.0,27.0,20.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,39.239670537402105,24.0,47.78182562423251,57.35840198891813,44.175350753664006,51.47587572137968,52.57011380657532,0.16862669661474064,47.82561323752184,0.2424445467302652,31.619835268701053
171,3978.0,3465.2,2928.3,4460.1,3808.9,3420.6,3133.8,2692.0,2374.2,4465.1,3767.0,3203.6,24.0,23.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,0.0,16.380675899849546,24.0,16.28325828898895,17.123725518718842,13.103165910394825,13.09689974500067,16.703491903853894,0.5271460007905772,13.100032827697747,0.3138820111988473,20.190337949924775
172,3131.6,4408.6,2918.6,3555.7,4930.1,3448.2,2306.3,3474.6,2245.9,3420.4,4941.3,3215.6,23.0,27.0,23.0,23.0,27.0,23.0,23.0,27.0,23.0,23.0,27.0,23.0,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,Not Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],16.32641487596929,23.0,12.818665575112568,13.117285338340894,16.670500182548377,16.90434169910079,12.96797545672673,0.29382392434522137,16.787420940824582,0.5470627172356339,19.663207437984646
